series_id,country_code,country_name,year,value
EG.ELC.RNWX.ZS,IRL,Ireland,1961,0.0
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1971,0.170890636047869
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1972,0.153629286138568
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1973,0.147323753657167
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1974,0.137528308917508
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1975,0.125331654968385
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1976,0.129842221309462
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1977,0.129043643693335
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1978,0.12978048141637
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1979,0.12686796764865
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1980,0.123502176680941
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1981,0.116420949277031
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1982,0.123028896063643
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1983,0.117328187663553
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1984,0.108715361762224
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1985,0.122241141010517
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1986,0.321259021088648
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1987,0.312230252744725
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1988,0.282848129056252
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1989,0.269519904004355
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1990,0.313498837139145
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1991,0.310652795540523
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1992,0.309828851575523
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1993,0.292119815115197
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1994,0.233638340984213
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1995,0.28568476861906
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1996,0.312791523046122
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1997,0.333652280799145
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1998,0.409367987824352
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,1999,0.383435510524119
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,2000,0.46812610011623
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,2001,0.490281371969756
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,2002,0.409635716904122
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,2003,0.521900262311773
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,2004,0.582359174155182
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,2005,0.56116683284846
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,2007,0.54946048482202
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,2008,0.617976687984145
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,2009,0.705070802888886
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,2010,0.735666024525431
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,2011,0.738260979229421
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,2012,0.821894934277205
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,2013,0.970850290303015
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,2014,1.99505222691534
EG.ELC.RNWX.ZS,AFE,Africa Eastern and Southern,2015,2.81845992118469
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1971,0.457197731032896
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1972,0.414616329183042
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1973,0.366894899313817
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1974,0.372011345236038
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1975,0.32439832216425
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1976,0.2944121527594
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1977,0.274564949779792
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1978,0.286943058377277
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1979,0.229179405800303
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1980,0.20906090974466
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1981,0.193530929271824
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1982,0.195435725570699
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1983,0.218695922558384
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1984,0.22636715127879
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1985,0.192048053076529
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1986,0.173891558591494
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1987,0.168653928866709
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1988,0.162743760714447
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1989,0.152006545367473
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1990,0.158850024367288
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1991,0.168832074046054
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1992,0.165210806594874
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1993,0.166003559230631
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1994,0.163800190758014
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1995,0.160355347805174
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1996,0.150019988932151
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1997,0.147412534928227
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1998,0.163324148197234
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,1999,0.15175417059653
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2000,0.159196185871015
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2001,0.176174618591676
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2002,0.168132378096597
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2003,0.150837658229393
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2004,0.326754213235423
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2005,0.353200648853665
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2006,1.56808405239328
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2007,0.493937016438309
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2008,0.490828692859778
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2009,0.415212142850087
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2010,0.366264492842606
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2011,0.343813483153627
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2012,0.292239133488469
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2013,0.317509185678748
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2014,0.317288432255318
EG.ELC.RNWX.ZS,AFW,Africa Western and Central,2015,0.37513611436431
EG.ELC.RNWX.ZS,AGO,Angola,1971,0.0
EG.ELC.RNWX.ZS,AGO,Angola,1972,0.0
EG.ELC.RNWX.ZS,AGO,Angola,1973,0.0
EG.ELC.RNWX.ZS,AGO,Angola,1974,0.0
EG.ELC.RNWX.ZS,AGO,Angola,1975,0.0
EG.ELC.RNWX.ZS,AGO,Angola,1976,0.0
EG.ELC.RNWX.ZS,AGO,Angola,1977,0.0
EG.ELC.RNWX.ZS,AGO,Angola,1978,0.0
EG.ELC.RNWX.ZS,AGO,Angola,1979,0.0
EG.ELC.RNWX.ZS,AGO,Angola,1980,0.0
EG.ELC.RNWX.ZS,AGO,Angola,1981,0.0
EG.ELC.RNWX.ZS,AGO,Angola,1982,0.0
EG.ELC.RNWX.ZS,AGO,Angola,1983,0.0
