series_id,country_code,country_name,year,value
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1971,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1972,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1973,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1974,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1975,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1976,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1977,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1978,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1979,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1980,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1981,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1982,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1983,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1984,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1985,0.0016155216873636
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1986,0.0005206791265618
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1987,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1988,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1989,0.0004695468710877
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1990,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1991,0.0
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1992,0.0004576497069062
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1993,0.000441268602893
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1994,0.0004279090494216
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1995,0.0004140358965493
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1996,0.0003909894038076
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1997,0.0007540164537833
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1998,0.0007511339226134
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,1999,0.0007503630342937
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2000,0.0007196404306168
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2001,0.000705440822978
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2002,0.0013430679242758
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2003,0.0009641014697877
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2004,0.112368988914275
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2005,0.347646762472036
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2006,0.390701015230393
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2007,0.342158963165031
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2008,0.419139581795462
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2009,0.594858761024403
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2010,0.669259321717229
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2011,0.71634302112051
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2012,0.795824362457424
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2013,0.862889832836776
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2014,1.09056972258336
EG.ELC.NGAS.ZS,AFE,Africa Eastern and Southern,2015,1.37285774304823
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1971,1.47044675656526
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1972,2.78229378793884
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1973,3.00274509701571
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1974,1.51666163827
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1975,4.59980185017513
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1976,5.85804693695626
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1977,7.00140621938469
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1978,9.68432822023308
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1979,12.2610982103162
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1980,16.2962979145962
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1981,20.0207746331702
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1982,20.557977037413
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1983,28.5918883516211
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1984,26.1022884200757
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1985,24.0425872161046
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1986,19.5338184151112
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1987,22.4976496739405
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1988,20.5170680658842
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1989,23.1615554708763
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1990,25.0273283072291
EG.ELC.NGAS.ZS,AFW,Africa Western and Central,1991,21.9514163966418
