series_id,country_code,country_name,year,value
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1971,0.0
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1972,0.0
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1973,0.0
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1974,0.0
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1975,0.0
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1976,0.0
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1977,0.0
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1978,0.0
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1979,0.0
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1980,0.0
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1981,0.0
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1982,0.0
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1983,0.0
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1984,2.22243643185797
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1985,2.86216592277928
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1986,4.58353835112378
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1987,3.13093328240117
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1988,5.09078116327145
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1989,5.21150072220268
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1991,4.1408296828317
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1992,4.25065047774514
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1993,3.20140371398905
EG.ELC.NUCL.ZS,AGO,Angola,2003,0.0
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1994,4.14943405224159
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1995,4.67901966690434
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1996,4.60390022983511
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1997,4.76802304549919
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1998,5.10808624073304
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,1999,4.8162051356146
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,2000,4.6812610011623
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,2001,3.78081009075094
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,2002,4.0261818699978
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,2003,4.06947230397412
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,2004,4.09212952817245
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,2005,3.39617204895909
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,2006,2.90375713765746
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,2007,3.15326790402171
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,2008,3.67283768306481
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,2009,3.66591015095212
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,2010,3.30639793117875
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,2011,3.60897890715266
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,2012,3.21286201581089
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,2013,3.73257405151658
EG.ELC.NUCL.ZS,AFE,Africa Eastern and Southern,2014,3.58003778041762
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1971,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1972,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1973,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1974,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1975,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1976,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1977,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1978,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1979,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1980,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1981,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1982,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1983,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1984,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1985,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1986,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1987,0.0
EG.ELC.NUCL.ZS,AFW,Africa Western and Central,1988,0.0
