series_id,country_code,country_name,year,value
EG.ELC.RNWX.KH,LBN,Lebanon,1971,0.0
EG.ELC.RNWX.KH,TGO,Togo,1971,0.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1971,126000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1972,127000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1973,132000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1974,136000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1975,133000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1976,146000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1977,149000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1978,155000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1979,161000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1980,167000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1981,177000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1982,195000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1983,189000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1984,192000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1985,227000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1986,617000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1987,615000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1988,583000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1989,574000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1990,685000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1991,686000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1992,677000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1993,662000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1994,546000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1995,690000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1996,800000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1997,885000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1998,1090000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,1999,1022000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2000,1301000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2001,1390000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2002,1220000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2003,1624000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2004,1902000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2005,1866000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2006,1972000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2007,1972000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2008,2188000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2009,2463000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2010,2692000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2011,2762000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2012,3058000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2013,3669000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2014,7687000000.0
EG.ELC.RNWX.KH,AFE,Africa Eastern and Southern,2015,10926000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1971,37000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1972,38000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1973,38000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1974,39000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1975,39000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1976,39000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1977,40000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1978,40000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1979,40000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1980,40000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1981,40000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1982,42000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1983,42000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1984,42000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1985,42000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1986,42000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1987,43000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1988,43000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1989,43000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1990,47000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1991,52000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1992,53000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1993,53000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1994,54000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1995,55000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1996,54000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1997,55000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1998,56000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,1999,57000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2000,60000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2001,70000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2002,78000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2003,66000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2004,162000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2005,177000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2006,827000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2007,254000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2008,254000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2009,213000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2010,222000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2011,219000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2012,196000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2013,222000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2014,233000000.0
EG.ELC.RNWX.KH,AFW,Africa Western and Central,2015,280000000.0
